Energy1[eV]	Photons1	Energy3[eV]	Photons3	Energy5[eV]	Photons5	Energy7[eV]	Photons7
4.87261e+2	5.48968e+14	1.46178e+3	3.58559e+13	2.43631e+3	2.59857e+12	3.41083e+3	1.92182e+11
4.86983e+2	5.50043e+14	1.46095e+3	3.60784e+13	2.43492e+3	2.62597e+12	3.40888e+3	1.95051e+11
4.86705e+2	5.51119e+14	1.46012e+3	3.63018e+13	2.43353e+3	2.65361e+12	3.40694e+3	1.97956e+11
4.86428e+2	5.52193e+14	1.45928e+3	3.65260e+13	2.43214e+3	2.68147e+12	3.40499e+3	2.00899e+11
4.86150e+2	5.53268e+14	1.45845e+3	3.67518e+13	2.43075e+3	2.70957e+12	3.40305e+3	2.03879e+11
4.85872e+2	5.54342e+14	1.45762e+3	3.69778e+13	2.42936e+3	2.73790e+12	3.40110e+3	2.06896e+11
4.85594e+2	5.55416e+14	1.45678e+3	3.72047e+13	2.42797e+3	2.76647e+12	3.39916e+3	2.09952e+11
4.85315e+2	5.56489e+14	1.45595e+3	3.74326e+13	2.42658e+3	2.79527e+12	3.39721e+3	2.13046e+11
4.85037e+2	5.57176e+14	1.45511e+3	3.76613e+13	2.42519e+3	2.82431e+12	3.39526e+3	2.16179e+11
4.84759e+2	5.58248e+14	1.45428e+3	3.78906e+13	2.42379e+3	2.85358e+12	3.39331e+3	2.19352e+11
4.84481e+2	5.59319e+14	1.45344e+3	3.81212e+13	2.42240e+3	2.88310e+12	3.39136e+3	2.22564e+11
4.84202e+2	5.60390e+14	1.45261e+3	3.83527e+13	2.42101e+3	2.91286e+12	3.38942e+3	2.25816e+11
4.83924e+2	5.61460e+14	1.45177e+3	3.85851e+13	2.41962e+3	2.94286e+12	3.38747e+3	2.29108e+11
4.83645e+2	5.62530e+14	1.45094e+3	3.88183e+13	2.41823e+3	2.97310e+12	3.38552e+3	2.32442e+11
4.83367e+2	5.63600e+14	1.45010e+3	3.90524e+13	2.41683e+3	3.00359e+12	3.38357e+3	2.35817e+11
4.83088e+2	5.64669e+14	1.44926e+3	3.92874e+13	2.41544e+3	3.03433e+12	3.38162e+3	2.39234e+11
4.82809e+2	5.65738e+14	1.44843e+3	3.95232e+13	2.41405e+3	3.06532e+12	3.37966e+3	2.42692e+11
4.82531e+2	5.66806e+14	1.44759e+3	3.97600e+13	2.41265e+3	3.09655e+12	3.37771e+3	2.46194e+11
4.82252e+2	5.68268e+14	1.44676e+3	3.99976e+13	2.41126e+3	3.12804e+12	3.37576e+3	2.49738e+11
4.81973e+2	5.69337e+14	1.44592e+3	4.02362e+13	2.40986e+3	3.15977e+12	3.37381e+3	2.53325e+11
4.81694e+2	5.70404e+14	1.44508e+3	4.04757e+13	2.40847e+3	3.19176e+12	3.37186e+3	2.56957e+11
4.81415e+2	5.71472e+14	1.44424e+3	4.07161e+13	2.40707e+3	3.22401e+12	3.36990e+3	2.60633e+11
4.81136e+2	5.72539e+14	1.44341e+3	4.09574e+13	2.40568e+3	3.25651e+12	3.36795e+3	2.64353e+11
4.80857e+2	5.73605e+14	1.44257e+3	4.11996e+13	2.40428e+3	3.28927e+12	3.36600e+3	2.68119e+11
4.80578e+2	5.74672e+14	1.44173e+3	4.14427e+13	2.40289e+3	3.32229e+12	3.36404e+3	2.71930e+11
4.80298e+2	5.75737e+14	1.44089e+3	4.16867e+13	2.40149e+3	3.35557e+12	3.36209e+3	2.75787e+11
4.80019e+2	5.76802e+14	1.44006e+3	4.19316e+13	2.40010e+3	3.38911e+12	3.36013e+3	2.79690e+11
4.79740e+2	5.77865e+14	1.43922e+3	4.21774e+13	2.39870e+3	3.42291e+12	3.35818e+3	2.83641e+11
4.79460e+2	5.78931e+14	1.43838e+3	4.24242e+13	2.39730e+3	3.45698e+12	3.35622e+3	2.87639e+11
4.79181e+2	5.79995e+14	1.43754e+3	4.26718e+13	2.39590e+3	3.49131e+12	3.35427e+3	2.91684e+11
4.78902e+2	5.81058e+14	1.43670e+3	4.29203e+13	2.39451e+3	3.52592e+12	3.35231e+3	2.95778e+11
4.78622e+2	5.82121e+14	1.43587e+3	4.31697e+13	2.39311e+3	3.56079e+12	3.35035e+3	2.99920e+11
4.78342e+2	5.83183e+14	1.43503e+3	4.34201e+13	2.39171e+3	3.59593e+12	3.34840e+3	3.04112e+11
4.78063e+2	5.84245e+14	1.43419e+3	4.36713e+13	2.39031e+3	3.63134e+12	3.34644e+3	3.08353e+11
4.77783e+2	5.85306e+14	1.43335e+3	4.39235e+13	2.38892e+3	3.66702e+12	3.34448e+3	3.12645e+11
4.77503e+2	5.86367e+14	1.43251e+3	4.41765e+13	2.38752e+3	3.70298e+12	3.34252e+3	3.16987e+11
4.77224e+2	5.87014e+14	1.43167e+3	4.44305e+13	2.38612e+3	3.73921e+12	3.34057e+3	3.21380e+11
4.76944e+2	5.88073e+14	1.43083e+3	4.46854e+13	2.38472e+3	3.77572e+12	3.33861e+3	3.25824e+11
4.76664e+2	5.89131e+14	1.42999e+3	4.49412e+13	2.38332e+3	3.81251e+12	3.33665e+3	3.30321e+11
4.76384e+2	5.90190e+14	1.42915e+3	4.51979e+13	2.38192e+3	3.84958e+12	3.33469e+3	3.34870e+11
4.76104e+2	5.91247e+14	1.42831e+3	4.54555e+13	2.38052e+3	3.88693e+12	3.33273e+3	3.39472e+11
4.75824e+2	5.92304e+14	1.42747e+3	4.57141e+13	2.37912e+3	3.92457e+12	3.33077e+3	3.44128e+11
4.75544e+2	5.93360e+14	1.42663e+3	4.59735e+13	2.37772e+3	3.96249e+12	3.32881e+3	3.48837e+11
4.75264e+2	5.94416e+14	1.42579e+3	4.62338e+13	2.37632e+3	4.00069e+12	3.32685e+3	3.53601e+11
4.74984e+2	5.95472e+14	1.42495e+3	4.64951e+13	2.37492e+3	4.03918e+12	3.32489e+3	3.58420e+11
4.74704e+2	5.96948e+14	1.42411e+3	4.67573e+13	2.37352e+3	4.07796e+12	3.32293e+3	3.63294e+11
4.74424e+2	5.98003e+14	1.42327e+3	4.70202e+13	2.37212e+3	4.11702e+12	3.32097e+3	3.68224e+11
4.74144e+2	5.99058e+14	1.42243e+3	4.72843e+13	2.37072e+3	4.15638e+12	3.31901e+3	3.73211e+11
4.73864e+2	6.00112e+14	1.42159e+3	4.75492e+13	2.36932e+3	4.19603e+12	3.31704e+3	3.78254e+11
4.73583e+2	6.01165e+14	1.42075e+3	4.78150e+13	2.36792e+3	4.23598e+12	3.31508e+3	3.83355e+11
4.73303e+2	6.02218e+14	1.41991e+3	4.80818e+13	2.36651e+3	4.27622e+12	3.31312e+3	3.88515e+11
4.73023e+2	6.03271e+14	1.41907e+3	4.83494e+13	2.36511e+3	4.31676e+12	3.31116e+3	3.93732e+11
4.72742e+2	6.04323e+14	1.41823e+3	4.86180e+13	2.36371e+3	4.35759e+12	3.30920e+3	3.99009e+11
4.72462e+2	6.05374e+14	1.41739e+3	4.88874e+13	2.36231e+3	4.39873e+12	3.30723e+3	4.04345e+11
4.72181e+2	6.06425e+14	1.41654e+3	4.91578e+13	2.36091e+3	4.44016e+12	3.30527e+3	4.09741e+11
4.71901e+2	6.07476e+14	1.41570e+3	4.94291e+13	2.35951e+3	4.48190e+12	3.30331e+3	4.15198e+11
4.71621e+2	6.08526e+14	1.41486e+3	4.97014e+13	2.35810e+3	4.52395e+12	3.30134e+3	4.20716e+11
4.71340e+2	6.09575e+14	1.41402e+3	4.99745e+13	2.35670e+3	4.56629e+12	3.29938e+3	4.26296e+11
4.71059e+2	6.10624e+14	1.41318e+3	5.02485e+13	2.35530e+3	4.60895e+12	3.29742e+3	4.31938e+11
4.70779e+2	6.11672e+14	1.41234e+3	5.05235e+13	2.35389e+3	4.65191e+12	3.29545e+3	4.37643e+11
4.70498e+2	6.12720e+14	1.41149e+3	5.07994e+13	2.35249e+3	4.69518e+12	3.29349e+3	4.43411e+11
4.70218e+2	6.13767e+14	1.41065e+3	5.10762e+13	2.35109e+3	4.73877e+12	3.29152e+3	4.49243e+11
4.69937e+2	6.14813e+14	1.40981e+3	5.13539e+13	2.34969e+3	4.78266e+12	3.28956e+3	4.55140e+11
4.69656e+2	6.15418e+14	1.40897e+3	5.16325e+13	2.34828e+3	4.82687e+12	3.28759e+3	4.61101e+11
4.69376e+2	6.16463e+14	1.40813e+3	5.19121e+13	2.34688e+3	4.87140e+12	3.28563e+3	4.67128e+11
4.69095e+2	6.17507e+14	1.40728e+3	5.21925e+13	2.34547e+3	4.91624e+12	3.28366e+3	4.73221e+11
4.68814e+2	6.18550e+14	1.40644e+3	5.24739e+13	2.34407e+3	4.96140e+12	3.28170e+3	4.79381e+11
4.68533e+2	6.19593e+14	1.40560e+3	5.27562e+13	2.34267e+3	5.00688e+12	3.27973e+3	4.85608e+11
4.68253e+2	6.20635e+14	1.40476e+3	5.30393e+13	2.34126e+3	5.05268e+12	3.27777e+3	4.91903e+11
4.67972e+2	6.21677e+14	1.40392e+3	5.33234e+13	2.33986e+3	5.09880e+12	3.27580e+3	4.98267e+11
4.67691e+2	6.22718e+14	1.40307e+3	5.36085e+13	2.33845e+3	5.14525e+12	3.27384e+3	5.04699e+11
4.67410e+2	6.23758e+14	1.40223e+3	5.38944e+13	2.33705e+3	5.19202e+12	3.27187e+3	5.11201e+11
4.67129e+2	6.25245e+14	1.40139e+3	5.41812e+13	2.33565e+3	5.23912e+12	3.26990e+3	5.17773e+11
4.66848e+2	6.26285e+14	1.40054e+3	5.44690e+13	2.33424e+3	5.28654e+12	3.26794e+3	5.24416e+11
4.66567e+2	6.27325e+14	1.39970e+3	5.47577e+13	2.33284e+3	5.33430e+12	3.26597e+3	5.31130e+11
4.66286e+2	6.28363e+14	1.39886e+3	5.50472e+13	2.33143e+3	5.38239e+12	3.26400e+3	5.37916e+11
4.66005e+2	6.29392e+14	1.39802e+3	5.53377e+13	2.33003e+3	5.43081e+12	3.26204e+3	5.44774e+11
4.65724e+2	6.30439e+14	1.39717e+3	5.56291e+13	2.32862e+3	5.47956e+12	3.26007e+3	5.51706e+11
4.65444e+2	6.31476e+14	1.39633e+3	5.59215e+13	2.32722e+3	5.52865e+12	3.25810e+3	5.58711e+11
4.65163e+2	6.32512e+14	1.39549e+3	5.62147e+13	2.32581e+3	5.57808e+12	3.25614e+3	5.65791e+11
4.64881e+2	6.33548e+14	1.39464e+3	5.65089e+13	2.32441e+3	5.62784e+12	3.25417e+3	5.72946e+11
4.64600e+2	6.34583e+14	1.39380e+3	5.68040e+13	2.32300e+3	5.67795e+12	3.25220e+3	5.80176e+11
4.64319e+2	6.35617e+14	1.39296e+3	5.71000e+13	2.32160e+3	5.72839e+12	3.25024e+3	5.87482e+11
4.64038e+2	6.36651e+14	1.39212e+3	5.73969e+13	2.32019e+3	5.77918e+12	3.24827e+3	5.94865e+11
4.63757e+2	6.37684e+14	1.39127e+3	5.76947e+13	2.31879e+3	5.83031e+12	3.24630e+3	6.02326e+11
4.63476e+2	6.38620e+14	1.39043e+3	5.79934e+13	2.31738e+3	5.88179e+12	3.24433e+3	6.09864e+11
4.63195e+2	6.39749e+14	1.38959e+3	5.82930e+13	2.31598e+3	5.93361e+12	3.24237e+3	6.17482e+11
4.62914e+2	6.40780e+14	1.38874e+3	5.85936e+13	2.31457e+3	5.98579e+12	3.24040e+3	6.25178e+11
4.62633e+2	6.41811e+14	1.38790e+3	5.88951e+13	2.31316e+3	6.03831e+12	3.23843e+3	6.32955e+11
4.62352e+2	6.42841e+14	1.38706e+3	5.91974e+13	2.31176e+3	6.09118e+12	3.23646e+3	6.40812e+11
4.62071e+2	6.43402e+14	1.38621e+3	5.95418e+13	2.31035e+3	6.14441e+12	3.23450e+3	6.48750e+11
4.61790e+2	6.44430e+14	1.38537e+3	5.98462e+13	2.30895e+3	6.19799e+12	3.23253e+3	6.56771e+11
4.61509e+2	6.45457e+14	1.38453e+3	6.01100e+13	2.30754e+3	6.25192e+12	3.23056e+3	6.64873e+11
4.61227e+2	6.46484e+14	1.38368e+3	6.04160e+13	2.30614e+3	6.30622e+12	3.22859e+3	6.73059e+11
4.60946e+2	6.47510e+14	1.38284e+3	6.07230e+13	2.30473e+3	6.36087e+12	3.22662e+3	6.81329e+11
4.60665e+2	6.48536e+14	1.38200e+3	6.10308e+13	2.30333e+3	6.41588e+12	3.22466e+3	6.89683e+11
4.60384e+2	6.49560e+14	1.38115e+3	6.13396e+13	2.30192e+3	6.47125e+12	3.22269e+3	6.98122e+11
4.60103e+2	6.50584e+14	1.38031e+3	6.16492e+13	2.30051e+3	6.52699e+12	3.22072e+3	7.06648e+11
4.59822e+2	6.52082e+14	1.37947e+3	6.19598e+13	2.29911e+3	6.58308e+12	3.21875e+3	7.15259e+11
4.59541e+2	6.53105e+14	1.37862e+3	6.22713e+13	2.29770e+3	6.63955e+12	3.21678e+3	7.23958e+11
4.59259e+2	6.54128e+14	1.37778e+3	6.25837e+13	2.29630e+3	6.69638e+12	3.21482e+3	7.32744e+11
4.58978e+2	6.55150e+14	1.37693e+3	6.28970e+13	2.29489e+3	6.75358e+12	3.21285e+3	7.41619e+11
4.58697e+2	6.56172e+14	1.37609e+3	6.32112e+13	2.29349e+3	6.81115e+12	3.21088e+3	7.50584e+11
4.58416e+2	6.57193e+14	1.37525e+3	6.35263e+13	2.29208e+3	6.86909e+12	3.20891e+3	7.59638e+11
4.58135e+2	6.58213e+14	1.37440e+3	6.38423e+13	2.29067e+3	6.92740e+12	3.20694e+3	7.68782e+11
4.57854e+2	6.59232e+14	1.37356e+3	6.41592e+13	2.28927e+3	6.98609e+12	3.20498e+3	7.78018e+11
4.57572e+2	6.60251e+14	1.37272e+3	6.44770e+13	2.28786e+3	7.04515e+12	3.20301e+3	7.87346e+11
4.57291e+2	6.61269e+14	1.37187e+3	6.48409e+13	2.28646e+3	7.10459e+12	3.20104e+3	7.96766e+11
4.57010e+2	6.62286e+14	1.37103e+3	6.51608e+13	2.28505e+3	7.16441e+12	3.19907e+3	8.06280e+11
4.56729e+2	6.63303e+14	1.37019e+3	6.54816e+13	2.28365e+3	7.22461e+12	3.19710e+3	8.15887e+11
4.56448e+2	6.64318e+14	1.36934e+3	6.58033e+13	2.28224e+3	7.28519e+12	3.19514e+3	8.25590e+11
4.56167e+2	6.65334e+14	1.36850e+3	6.61259e+13	2.28083e+3	7.34615e+12	3.19317e+3	8.35387e+11
4.55886e+2	6.66348e+14	1.36766e+3	6.64494e+13	2.27943e+3	7.40749e+12	3.19120e+3	8.45281e+11
4.55605e+2	6.67362e+14	1.36681e+3	6.67739e+13	2.27802e+3	7.46923e+12	3.18923e+3	8.55272e+11
4.55323e+2	6.68375e+14	1.36597e+3	6.70992e+13	2.27662e+3	7.53134e+12	3.18726e+3	8.65360e+11
4.55042e+2	6.69388e+14	1.36513e+3	6.74254e+13	2.27521e+3	7.59385e+12	3.18530e+3	8.75547e+11
4.54761e+2	6.70400e+14	1.36428e+3	6.77050e+13	2.27381e+3	7.65675e+12	3.18333e+3	8.85833e+11
4.54480e+2	6.70915e+14	1.36344e+3	6.80327e+13	2.27240e+3	7.72003e+12	3.18136e+3	8.96218e+11
4.54199e+2	6.71924e+14	1.36260e+3	6.83614e+13	2.27100e+3	7.78371e+12	3.17939e+3	9.06704e+11
4.53918e+2	6.72933e+14	1.36175e+3	6.86910e+13	2.26959e+3	7.84778e+12	3.17743e+3	9.17290e+11
4.53637e+2	6.73941e+14	1.36091e+3	6.90214e+13	2.26819e+3	7.91225e+12	3.17546e+3	9.27979e+11
4.53356e+2	6.74949e+14	1.36007e+3	6.93528e+13	2.26678e+3	7.97712e+12	3.17349e+3	9.38771e+11
4.53075e+2	6.75956e+14	1.35923e+3	6.96850e+13	2.26538e+3	8.04238e+12	3.17153e+3	9.49666e+11
4.52794e+2	6.76962e+14	1.35838e+3	7.00182e+13	2.26397e+3	8.10805e+12	3.16956e+3	9.60665e+11
4.52513e+2	6.77967e+14	1.35754e+3	7.03522e+13	2.26257e+3	8.17411e+12	3.16759e+3	9.71769e+11
4.52232e+2	6.79474e+14	1.35670e+3	7.06871e+13	2.26116e+3	8.24058e+12	3.16562e+3	9.82978e+11
4.51951e+2	6.80478e+14	1.35585e+3	7.10731e+13	2.25976e+3	8.30745e+12	3.16366e+3	9.94294e+11
4.51670e+2	6.81482e+14	1.35501e+3	7.14101e+13	2.25835e+3	8.37472e+12	3.16169e+3	1.00572e+12
4.51389e+2	6.82485e+14	1.35417e+3	7.17480e+13	2.25695e+3	8.44240e+12	3.15972e+3	1.01725e+12
4.51108e+2	6.83488e+14	1.35333e+3	7.20868e+13	2.25554e+3	8.51049e+12	3.15776e+3	1.02889e+12
4.50827e+2	6.84489e+14	1.35248e+3	7.24264e+13	2.25414e+3	8.57899e+12	3.15579e+3	1.04064e+12
4.50547e+2	6.85491e+14	1.35164e+3	7.27670e+13	2.25273e+3	8.64790e+12	3.15383e+3	1.05250e+12
4.50266e+2	6.86491e+14	1.35080e+3	7.31085e+13	2.25133e+3	8.71722e+12	3.15186e+3	1.06447e+12
4.49985e+2	6.87490e+14	1.34995e+3	7.34508e+13	2.24992e+3	8.78696e+12	3.14989e+3	1.07655e+12
4.49704e+2	6.88489e+14	1.34911e+3	7.37940e+13	2.24852e+3	8.85711e+12	3.14793e+3	1.08874e+12
4.49423e+2	6.89487e+14	1.34827e+3	7.41382e+13	2.24712e+3	8.92768e+12	3.14596e+3	1.10105e+12
4.49143e+2	6.90485e+14	1.34743e+3	7.44832e+13	2.24571e+3	8.99866e+12	3.14400e+3	1.11347e+12
4.48862e+2	6.91484e+14	1.34659e+3	7.48291e+13	2.24431e+3	9.07006e+12	3.14203e+3	1.12601e+12
4.48581e+2	6.92477e+14	1.34574e+3	7.51224e+13	2.24291e+3	9.14189e+12	3.14007e+3	1.13866e+12
4.48300e+2	6.93471e+14	1.34490e+3	7.54698e+13	2.24150e+3	9.21413e+12	3.13810e+3	1.15143e+12
4.48020e+2	6.94466e+14	1.34406e+3	7.58181e+13	2.24010e+3	9.28680e+12	3.13614e+3	1.16432e+12
4.47739e+2	6.95459e+14	1.34322e+3	7.61673e+13	2.23869e+3	9.35989e+12	3.13417e+3	1.17732e+12
4.47458e+2	6.96452e+14	1.34237e+3	7.65173e+13	2.23729e+3	9.43341e+12	3.13221e+3	1.19044e+12
4.47178e+2	6.97444e+14	1.34153e+3	7.68682e+13	2.23589e+3	9.50736e+12	3.13024e+3	1.20369e+12
4.46897e+2	6.97910e+14	1.34069e+3	7.72751e+13	2.23449e+3	9.58173e+12	3.12828e+3	1.21705e+12
4.46617e+2	6.98900e+14	1.33985e+3	7.76281e+13	2.23308e+3	9.65654e+12	3.12632e+3	1.23053e+12
4.46336e+2	6.99889e+14	1.33901e+3	7.79820e+13	2.23168e+3	9.73178e+12	3.12435e+3	1.24414e+12
4.46056e+2	7.00877e+14	1.33817e+3	7.83367e+13	2.23028e+3	9.80744e+12	3.12239e+3	1.25787e+12
4.45775e+2	7.01865e+14	1.33733e+3	7.86923e+13	2.22888e+3	9.88355e+12	3.12043e+3	1.27172e+12
4.45495e+2	7.02851e+14	1.33648e+3	7.90488e+13	2.22747e+3	9.96008e+12	3.11846e+3	1.28570e+12
4.45214e+2	7.03837e+14	1.33564e+3	7.94061e+13	2.22607e+3	1.00371e+13	3.11650e+3	1.29980e+12
4.44934e+2	7.04822e+14	1.33480e+3	7.97644e+13	2.22467e+3	1.01145e+13	3.11454e+3	1.31403e+12
4.44653e+2	7.06338e+14	1.33396e+3	8.01235e+13	2.22327e+3	1.01923e+13	3.11257e+3	1.32839e+12
4.44373e+2	7.07322e+14	1.33312e+3	8.04834e+13	2.22187e+3	1.02706e+13	3.11061e+3	1.34287e+12
4.44093e+2	7.08305e+14	1.33228e+3	8.08492e+13	2.22046e+3	1.03494e+13	3.10865e+3	1.35748e+12
4.43812e+2	7.09288e+14	1.33144e+3	8.12060e+13	2.21906e+3	1.04285e+13	3.10669e+3	1.37222e+12
4.43532e+2	7.10270e+14	1.33060e+3	8.15686e+13	2.21766e+3	1.05082e+13	3.10473e+3	1.38709e+12
4.43252e+2	7.11251e+14	1.32976e+3	8.19321e+13	2.21626e+3	1.05882e+13	3.10276e+3	1.40210e+12
4.42972e+2	7.12231e+14	1.32892e+3	8.22964e+13	2.21486e+3	1.06687e+13	3.10080e+3	1.41723e+12
4.42692e+2	7.13211e+14	1.32808e+3	8.26616e+13	2.21346e+3	1.07497e+13	3.09884e+3	1.43250e+12
4.42412e+2	7.14190e+14	1.32723e+3	8.30277e+13	2.21206e+3	1.08311e+13	3.09688e+3	1.44790e+12
4.42132e+2	7.15168e+14	1.32639e+3	8.33946e+13	2.21066e+3	1.09130e+13	3.09492e+3	1.46344e+12
4.41852e+2	7.16145e+14	1.32555e+3	8.37624e+13	2.20926e+3	1.09953e+13	3.09296e+3	1.47911e+12
4.41572e+2	7.17122e+14	1.32471e+3	8.41309e+13	2.20786e+3	1.10781e+13	3.09100e+3	1.49492e+12
4.41292e+2	7.18098e+14	1.32387e+3	8.45005e+13	2.20646e+3	1.11613e+13	3.08904e+3	1.51086e+12
4.41012e+2	7.19072e+14	1.32303e+3	8.48708e+13	2.20506e+3	1.12450e+13	3.08708e+3	1.52694e+12
4.40732e+2	7.20046e+14	1.32220e+3	8.52422e+13	2.20366e+3	1.13291e+13	3.08512e+3	1.54317e+12
4.40452e+2	7.21020e+14	1.32136e+3	8.56143e+13	2.20226e+3	1.14137e+13	3.08316e+3	1.55953e+12
4.40172e+2	7.21992e+14	1.32052e+3	8.59873e+13	2.20086e+3	1.14988e+13	3.08120e+3	1.57603e+12
4.39892e+2	7.22963e+14	1.31968e+3	8.63611e+13	2.19946e+3	1.15843e+13	3.07925e+3	1.59267e+12
4.39613e+2	7.23934e+14	1.31884e+3	8.67357e+13	2.19806e+3	1.16703e+13	3.07729e+3	1.60946e+12
4.39333e+2	7.24350e+14	1.31800e+3	8.71112e+13	2.19666e+3	1.17568e+13	3.07533e+3	1.62639e+12
4.39053e+2	7.25318e+14	1.31716e+3	8.74876e+13	2.19527e+3	1.18437e+13	3.07337e+3	1.64346e+12
4.38774e+2	7.26286e+14	1.31632e+3	8.78648e+13	2.19387e+3	1.19311e+13	3.07142e+3	1.66068e+12
4.38494e+2	7.27253e+14	1.31548e+3	8.82429e+13	2.19247e+3	1.20189e+13	3.06946e+3	1.67804e+12
4.38215e+2	7.28219e+14	1.31464e+3	8.86219e+13	2.19107e+3	1.21072e+13	3.06750e+3	1.69555e+12
4.37935e+2	7.29185e+14	1.31381e+3	8.90016e+13	2.18968e+3	1.21960e+13	3.06555e+3	1.71321e+12
4.37656e+2	7.30149e+14	1.31297e+3	8.93823e+13	2.18828e+3	1.22853e+13	3.06359e+3	1.73102e+12
4.37376e+2	7.31113e+14	1.31213e+3	8.97637e+13	2.18688e+3	1.23750e+13	3.06163e+3	1.74897e+12
4.37097e+2	7.32636e+14	1.31129e+3	9.01461e+13	2.18548e+3	1.24652e+13	3.05968e+3	1.76708e+12
4.36818e+2	7.33598e+14	1.31045e+3	9.05292e+13	2.18409e+3	1.25559e+13	3.05772e+3	1.78533e+12
4.36538e+2	7.34560e+14	1.30962e+3	9.09132e+13	2.18269e+3	1.26471e+13	3.05577e+3	1.80374e+12
4.36259e+2	7.35521e+14	1.30878e+3	9.12981e+13	2.18130e+3	1.27387e+13	3.05381e+3	1.82231e+12
4.35980e+2	7.36479e+14	1.30794e+3	9.16838e+13	2.17990e+3	1.28308e+13	3.05186e+3	1.84102e+12
4.35701e+2	7.37441e+14	1.30710e+3	9.20703e+13	2.17850e+3	1.29235e+13	3.04991e+3	1.85989e+12
4.35422e+2	7.38399e+14	1.30627e+3	9.24576e+13	2.17711e+3	1.30165e+13	3.04795e+3	1.87892e+12
4.35143e+2	7.39357e+14	1.30543e+3	9.28458e+13	2.17571e+3	1.31101e+13	3.04600e+3	1.89810e+12
4.34864e+2	7.40314e+14	1.30459e+3	9.32348e+13	2.17432e+3	1.32042e+13	3.04405e+3	1.91744e+12
4.34585e+2	7.41270e+14	1.30375e+3	9.36247e+13	2.17292e+3	1.32987e+13	3.04209e+3	1.93694e+12
4.34306e+2	7.42225e+14	1.30292e+3	9.40154e+13	2.17153e+3	1.33937e+13	3.04014e+3	1.95660e+12
4.34027e+2	7.43180e+14	1.30208e+3	9.44069e+13	2.17014e+3	1.34892e+13	3.03819e+3	1.97642e+12
4.33748e+2	7.44133e+14	1.30125e+3	9.47993e+13	2.16874e+3	1.35852e+13	3.03624e+3	1.99640e+12
4.33470e+2	7.45086e+14	1.30041e+3	9.51925e+13	2.16735e+3	1.36817e+13	3.03429e+3	2.01654e+12
4.33191e+2	7.46038e+14	1.29957e+3	9.55865e+13	2.16595e+3	1.37787e+13	3.03234e+3	2.03685e+12
4.32912e+2	7.46989e+14	1.29874e+3	9.59813e+13	2.16456e+3	1.38762e+13	3.03039e+3	2.05732e+12
4.32634e+2	7.47940e+14	1.29790e+3	9.63770e+13	2.16317e+3	1.39741e+13	3.02844e+3	2.07795e+12
4.32355e+2	7.48886e+14	1.29707e+3	9.67735e+13	2.16178e+3	1.40726e+13	3.02649e+3	2.09875e+12
4.32077e+2	7.49838e+14	1.29623e+3	9.71708e+13	2.16038e+3	1.41716e+13	3.02454e+3	2.11972e+12
4.31798e+2	7.50785e+14	1.29540e+3	9.75689e+13	2.15899e+3	1.42710e+13	3.02259e+3	2.14085e+12
4.31520e+2	7.51147e+14	1.29456e+3	9.79679e+13	2.15760e+3	1.43710e+13	3.02064e+3	2.16216e+12
4.31242e+2	7.52092e+14	1.29373e+3	9.83674e+13	2.15621e+3	1.44714e+13	3.01869e+3	2.18363e+12
4.30963e+2	7.53037e+14	1.29289e+3	9.87680e+13	2.15482e+3	1.45724e+13	3.01674e+3	2.20527e+12
4.30685e+2	7.53980e+14	1.29206e+3	9.91694e+13	2.15343e+3	1.46739e+13	3.01480e+3	2.22709e+12
4.30407e+2	7.54923e+14	1.29122e+3	9.95716e+13	2.15204e+3	1.47758e+13	3.01285e+3	2.24908e+12
4.30129e+2	7.55865e+14	1.29039e+3	9.99747e+13	2.15065e+3	1.48783e+13	3.01090e+3	2.27124e+12
4.29851e+2	7.56806e+14	1.28955e+3	1.00379e+14	2.14926e+3	1.49812e+13	3.00896e+3	2.29357e+12
4.29573e+2	7.58336e+14	1.28872e+3	1.00783e+14	2.14787e+3	1.50847e+13	3.00701e+3	2.31608e+12
4.29295e+2	7.59276e+14	1.28789e+3	1.01189e+14	2.14648e+3	1.51887e+13	3.00507e+3	2.33877e+12
4.29017e+2	7.60215e+14	1.28705e+3	1.01595e+14	2.14509e+3	1.52932e+13	3.00312e+3	2.36163e+12
4.28740e+2	7.61154e+14	1.28622e+3	1.02002e+14	2.14370e+3	1.53982e+13	3.00118e+3	2.38468e+12
4.28462e+2	7.62091e+14	1.28539e+3	1.02410e+14	2.14231e+3	1.55037e+13	2.99923e+3	2.40790e+12
4.28184e+2	7.63028e+14	1.28455e+3	1.02819e+14	2.14092e+3	1.56098e+13	2.99729e+3	2.43130e+12
4.27907e+2	7.63964e+14	1.28372e+3	1.03228e+14	2.13953e+3	1.57163e+13	2.99535e+3	2.45488e+12
4.27629e+2	7.64898e+14	1.28289e+3	1.03638e+14	2.13814e+3	1.58234e+13	2.99340e+3	2.47865e+12
4.27352e+2	7.65832e+14	1.28205e+3	1.04049e+14	2.13676e+3	1.59309e+13	2.99146e+3	2.50259e+12
4.27074e+2	7.66765e+14	1.28122e+3	1.04461e+14	2.13537e+3	1.60390e+13	2.98952e+3	2.52673e+12
4.26797e+2	7.67698e+14	1.28039e+3	1.04874e+14	2.13398e+3	1.61476e+13	2.98758e+3	2.55104e+12
